fight_id,fighter1_id,fighter1,fighter2_id,fighter2,result,bout,round,format,f1_wins,f1_losses,f1_draws,f1_no_contests,f1_height,f1_weight,f1_reach,f1_stance,f1_dob,f1_SLpM,f1_str_acc,f1_SApM,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_wins,f2_losses,f2_draws,f2_no_contests,f2_height,f2_weight,f2_reach,f2_stance,f2_dob,f2_SLpM,f2_str_acc,f2_SApM,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg
2939,64a50dad704d1d49,Edson Barboza,e5010b1b94ca5755,Paul Felder,Paul Felder,Lightweight Bout,3,3 Rnd (5-5-5),24,12,0,0,180.34,70.29,190.5,Orthodox,1986-01-21,4.11,0.44,4.65,0.56,0.45,0.5,0.72,0.1,17,6,0,0,180.34,70.29,177.8,Orthodox,1984-04-25,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2
2940,275aca31f61ba28c,Islam Makhachev,0052de90691d4a93,Davi Ramos,Islam Makhachev,Lightweight Bout,3,3 Rnd (5-5-5),27,1,0,0,177.8,70.29,177.8,Southpaw,1991-10-27,2.63,0.58,1.55,0.61,3.2,0.53,0.9,1.1,10,4,0,0,167.64,70.29,177.8,Orthodox,1986-11-05,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6
2941,fa6796c55d6c5440,Curtis Blaydes,2f5cbecbbe18bac4,Shamil Abdurakhimov,Curtis Blaydes,Heavyweight Bout,2,3 Rnd (5-5-5),19,5,0,1,193.04,120.18,203.2,Orthodox,1991-02-18,3.56,0.5,2.0,0.58,5.38,0.48,0.31,0.0,20,8,0,0,190.5,106.58,193.04,Orthodox,1981-09-02,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1
2942,8f5c8850b2484173,Mairbek Taisumov,f53d4f21d1b5f2dc,Diego Ferreira,Diego Ferreira,Lightweight Bout,3,3 Rnd (5-5-5),27,6,0,0,175.26,70.29,185.42,Orthodox,1988-08-08,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,19,6,0,0,175.26,70.29,187.96,Orthodox,1985-01-18,4.82,0.4,3.46,0.55,0.86,0.3,0.57,0.6
2943,12f91bfa8f1f723b,Joanne Wood,05fa626cb33d15b8,Andrea Lee,Joanne Wood,Women's Flyweight Bout,3,3 Rnd (5-5-5),17,8,0,0,167.64,56.69,165.1,Orthodox,1985-12-23,7.1,0.51,4.89,0.51,1.52,0.55,0.58,0.3,13,11,0,0,167.64,56.69,175.26,Orthodox,1989-02-11,4.62,0.45,3.91,0.61,1.65,0.52,0.53,0.6
2944,aceffa19749c4dc0,Zubaira Tukhugov,396fe87b84ac2e1c,Lerone Murphy,Draw,Featherweight Bout,3,3 Rnd (5-5-5),20,6,1,0,172.72,70.29,172.72,Orthodox,1991-01-15,3.17,0.39,3.07,0.63,2.13,0.39,1.0,0.0,16,0,1,0,175.26,65.76,185.42,Orthodox,1991-07-22,4.53,0.54,2.48,0.61,1.45,0.54,0.52,0.5
2945,eebc23626e38f5dc,Liana Jojua,539ed332b3078821,Sarah Moras,Sarah Moras,Women's Bantamweight Bout,3,3 Rnd (5-5-5),8,5,0,0,162.56,56.69,157.48,Orthodox,1995-03-22,2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3,6,8,0,0,170.18,61.22,170.18,Orthodox,1988-04-30,2.28,0.34,3.58,0.5,0.67,0.21,0.33,0.8
2946,ee18ff42063174df,Ottman Azaitar,8f4eeaf7a0df7c1a,Teemu Packalen,Ottman Azaitar,Lightweight Bout,1,3 Rnd (5-5-5),13,3,0,0,172.72,70.29,180.34,Switch,1990-02-20,4.43,0.44,4.11,0.52,0.0,0.0,1.0,0.0,8,3,0,0,185.42,70.29,190.5,Orthodox,1987-05-22,2.57,0.54,3.91,0.47,2.31,0.25,1.0,1.5
2947,b1b0729d27936f2f,Belal Muhammad,8abac218746e04ca,Takashi Sato,Belal Muhammad,Welterweight Bout,3,3 Rnd (5-5-5),24,4,0,1,180.34,77.1,182.88,Orthodox,1988-07-09,4.46,0.43,3.78,0.55,2.24,0.38,0.9,0.1,16,7,0,0,177.8,77.1,185.42,Southpaw,1990-06-09,2.21,0.41,3.73,0.44,0.76,0.37,0.6,0.0
2948,49858bf46dabf6fb,Nordine Taleb,447f9858ae78f921,Muslim Salikhov,Muslim Salikhov,Welterweight Bout,1,3 Rnd (5-5-5),15,7,0,0,185.42,77.1,187.96,Orthodox,1981-06-10,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,21,5,0,0,180.34,77.1,177.8,Orthodox,1984-06-09,3.38,0.49,2.9,0.62,1.08,0.32,0.72,0.0
2949,16690d100f995f8f,Omari Akhmedov,4ba8d454f762005d,Zak Cummings,Omari Akhmedov,Middleweight Bout,3,3 Rnd (5-5-5),21,6,1,0,182.88,83.9,185.42,Orthodox,1987-10-12,2.97,0.34,2.84,0.55,2.58,0.45,0.65,0.2,25,7,0,0,182.88,92.97,190.5,Southpaw,1984-08-02,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6
2950,68c7ad953455c73f,Don Madge,1e4f273069fb9e85,Fares Ziam,Don Madge,Lightweight Bout,3,3 Rnd (5-5-5),9,3,1,0,182.88,70.29,182.88,Southpaw,1990-11-12,2.08,0.52,0.74,0.67,2.22,0.25,0.8,0.7,17,4,0,0,185.42,70.29,190.5,Orthodox,1997-03-21,2.85,0.51,1.62,0.64,1.62,0.4,0.7,0.2
2951,6a1901c62ab3870f,Jessica Andrade,1ebe20ebbfa15e29,Zhang Weili,Zhang Weili,UFC Women's Strawweight Title Bout,1,5 Rnd (5-5-5-5-5),26,14,0,0,154.94,52.15,157.48,Orthodox,1991-09-25,6.39,0.5,5.49,0.54,2.21,0.54,0.71,0.3,26,3,0,0,162.56,52.15,160.02,Switch,1989-08-13,5.15,0.53,2.77,0.54,2.24,0.45,0.74,0.5
2952,e64b96c07d7ce999,Li Jingliang,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,Li Jingliang,Welterweight Bout,3,3 Rnd (5-5-5),19,9,0,0,182.88,77.1,180.34,Orthodox,1988-03-20,4.46,0.42,3.95,0.56,1.19,0.41,0.6,0.0,25,9,1,0,180.34,77.1,185.42,Orthodox,1986-12-11,4.26,0.41,3.52,0.56,0.75,0.2,0.68,0.5
2953,853eb0dd5c0e2149,Kai Kara-France,f57dd0bfa8c17813,Mark De La Rosa,Kai Kara-France,Flyweight Bout,3,3 Rnd (5-5-5),25,12,0,1,162.56,56.69,175.26,Orthodox,1993-03-26,4.46,0.4,3.24,0.64,0.56,0.3,0.83,0.0,11,5,0,0,167.64,61.22,165.1,Orthodox,1994-08-31,3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2
2954,32490e80ddab1e5a,Song Kenan,714e1e0681ddb703,Derrick Krantz,Song Kenan,Welterweight Bout,3,3 Rnd (5-5-5),22,9,0,0,182.88,77.1,180.34,Orthodox,1990-03-10,4.49,0.46,5.82,0.51,0.42,0.3,0.73,0.0,22,12,0,0,177.8,77.1,182.88,Orthodox,1988-01-13,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8
2955,fdbefee0827e1567,Wu Yanan,43a59ce3bb40449e,Mizuki,Mizuki,Women's Flyweight Bout,3,3 Rnd (5-5-5),13,6,0,0,172.72,61.22,167.64,Orthodox,1996-04-18,4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,15,6,0,0,160.02,52.15,165.1,Orthodox,1994-08-19,4.56,0.5,5.62,0.48,0.33,0.14,0.85,0.0
2956,285ae0b4a68221f4,JunYong Park,093e1f5bb73850be,Anthony Hernandez,Anthony Hernandez,Middleweight Bout,2,3 Rnd (5-5-5),19,6,0,0,177.8,83.9,185.42,Orthodox,1991-02-27,4.59,0.5,3.59,0.53,1.87,0.42,0.57,0.9,14,2,0,1,182.88,83.9,190.5,Orthodox,1993-10-18,4.5,0.63,2.61,0.46,6.27,0.45,0.66,1.9
2957,3cf18e01cb6cbde3,Sumudaerji,d0e50a3d1b250708,Andre Soukhamthath,Sumudaerji,Bantamweight Bout,3,3 Rnd (5-5-5),17,7,0,0,172.72,56.69,182.88,Southpaw,1996-01-20,4.4,0.51,2.63,0.6,0.18,0.25,0.67,0.7,13,8,0,0,175.26,61.22,177.8,Orthodox,1988-10-23,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2
2958,74f9448b97bf8bec,Da Woon Jung,c3218c810959d279,Khadis Ibragimov,Da Woon Jung,Light Heavyweight Bout,3,3 Rnd (5-5-5),15,6,1,0,193.04,92.97,198.12,Orthodox,1993-12-07,3.24,0.4,4.23,0.49,1.59,0.47,0.75,0.2,8,4,0,0,190.5,92.97,198.12,Orthodox,1995-05-21,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3
2959,135d124172a0bea3,Damir Ismagulov,d945aae53e3e54e6,Thiago Moises,Damir Ismagulov,Lightweight Bout,3,3 Rnd (5-5-5),24,3,0,0,177.8,70.29,187.96,Orthodox,1991-02-03,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,19,9,0,0,175.26,70.29,177.8,Orthodox,1995-03-23,2.48,0.42,4.08,0.53,1.31,0.35,0.52,1.1
2960,1897b7b913736a7c,Alatengheili,3b0a516d2921e0d6,Batgerel Danaa,Alatengheili,Bantamweight Bout,3,3 Rnd (5-5-5),17,10,2,0,165.1,61.22,167.64,Orthodox,1991-12-14,2.82,0.32,5.12,0.57,1.74,0.43,0.75,0.0,12,5,0,0,170.18,61.22,177.8,Orthodox,1989-07-04,5.38,0.36,4.21,0.47,0.52,0.5,0.62,0.0
2961,351c4ec637380ad5,Karol Rosa,e99821959a840bb8,Lara Procopio,Karol Rosa,Women's Bantamweight Bout,3,3 Rnd (5-5-5),18,7,0,0,165.1,61.22,170.18,Orthodox,1994-12-30,6.22,0.55,4.84,0.49,1.09,0.46,0.7,0.0,7,2,0,0,162.56,56.69,170.18,Orthodox,1995-11-14,5.64,0.58,6.5,0.47,3.15,0.47,0.5,0.3
2962,d967f0128c323de6,Daniel Cormier,d28dee5c705991df,Stipe Miocic,Stipe Miocic,UFC Heavyweight Title Bout,4,5 Rnd (5-5-5-5-5),22,3,0,1,180.34,106.58,182.88,Orthodox,1979-03-20,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,20,5,0,0,193.04,108.84,203.2,Orthodox,1982-08-19,4.67,0.52,4.01,0.52,1.74,0.34,0.65,0.0
2963,cbb682f5fcc44bfc,Anthony Pettis,8355922d564b152c,Nate Diaz,Nate Diaz,Welterweight Bout,3,3 Rnd (5-5-5),24,10,0,0,177.8,70.29,182.88,Orthodox,1987-01-27,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,22,13,0,0,182.88,77.1,193.04,Southpaw,1985-04-16,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3
2964,f77c68bb4be8516d,Yoel Romero,2e5c2aa8e4ab9d82,Paulo Costa,Paulo Costa,Middleweight Bout,3,3 Rnd (5-5-5),13,5,0,0,182.88,83.9,185.42,Southpaw,1977-04-30,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0,14,4,0,0,185.42,83.9,182.88,Orthodox,1991-04-21,6.22,0.58,6.56,0.49,0.36,0.75,0.8,0.0
2965,436f970c9ea9169c,Gabriel Benitez,94426bb170c88115,Sodiq Yusuff,Sodiq Yusuff,Featherweight Bout,1,3 Rnd (5-5-5),23,13,0,0,172.72,70.29,180.34,Southpaw,1988-06-15,5.26,0.41,4.49,0.63,0.22,0.5,0.55,0.9,13,5,0,0,175.26,70.29,180.34,Orthodox,1993-05-19,5.27,0.49,4.29,0.53,0.36,0.23,0.62,0.4
2966,b1a3e0aca758b322,Derek Brunson,2e585c701f72fe55,Ian Heinisch,Derek Brunson,Middleweight Bout,3,3 Rnd (5-5-5),23,9,0,0,185.42,83.9,195.58,Southpaw,1984-01-04,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,14,5,0,0,180.34,83.9,182.88,Orthodox,1988-08-05,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7
2967,207773daeb4afa7b,Devonte Smith,78e501478a36a018,Khama Worthy,Khama Worthy,Lightweight Bout,1,3 Rnd (5-5-5),11,4,0,0,175.26,70.29,193.04,Orthodox,1993-07-30,4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3,16,9,0,0,180.34,70.29,187.96,Orthodox,1986-10-15,4.18,0.48,4.45,0.46,0.0,0.0,0.57,0.7
2968,2f13e4020cea5b38,Raphael Assuncao,65f09bacd3957381,Cory Sandhagen,Cory Sandhagen,Bantamweight Bout,3,3 Rnd (5-5-5),28,10,0,0,165.1,61.22,167.64,Orthodox,1982-07-19,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,18,5,0,0,180.34,61.22,177.8,Switch,1992-04-20,5.06,0.45,3.34,0.56,1.28,0.34,0.63,0.3
2969,de45aaae23dfa392,Christos Giagos,7cbf7c78d3b34218,Drakkar Klose,Drakkar Klose,Lightweight Bout,3,3 Rnd (5-5-5),20,12,0,0,177.8,70.29,180.34,Orthodox,1990-01-23,3.03,0.41,3.21,0.5,2.84,0.36,0.52,0.4,15,3,1,0,175.26,70.29,177.8,Orthodox,1988-03-09,4.33,0.55,3.54,0.5,1.65,0.27,0.69,0.0
2970,2dc1bc1a02961656,Manny Bermudez,e7bba7ce4d6c7b07,Casey Kenney,Casey Kenney,Catch Weight Bout,3,3 Rnd (5-5-5),14,2,0,0,177.8,65.76,180.34,Orthodox,1994-07-16,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1,16,4,1,0,170.18,61.22,172.72,Southpaw,1991-03-20,4.85,0.42,4.67,0.58,1.09,0.35,0.61,0.4
2971,2244d9a2b64b8c3b,Hannah Cifers,411539901068522f,Jodie Esquibel,Hannah Cifers,Women's Strawweight Bout,3,3 Rnd (5-5-5),10,7,0,0,154.94,52.15,157.48,Orthodox,1992-06-26,4.99,0.44,5.39,0.52,0.26,1.0,0.64,0.3,6,6,0,0,154.94,52.15,162.56,Orthodox,1986-05-07,4.1,0.31,7.37,0.52,0.75,0.21,0.83,0.0
2972,a7897d200692ab64,Kyung Ho Kang,cc351e408bbb7d43,Brandon Davis,Kyung Ho Kang,Bantamweight Bout,3,3 Rnd (5-5-5),19,11,0,1,175.26,61.22,185.42,Orthodox,1987-09-09,3.13,0.47,3.32,0.54,1.97,0.5,0.68,0.8,14,10,0,0,177.8,61.22,182.88,Orthodox,1990-05-08,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1
2973,70d2329a92864fdb,Sabina Mazo,122ac9b816d8b71c,Shana Dobson,Sabina Mazo,Women's Flyweight Bout,3,3 Rnd (5-5-5),9,4,0,0,170.18,56.69,177.8,Orthodox,1997-03-25,6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2,4,5,0,0,167.64,56.69,175.26,Orthodox,1989-03-30,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0
2974,132deb59abae64b1,Valentina Shevchenko,51a0c09cbe9b8472,Liz Carmouche,Valentina Shevchenko,UFC Women's Flyweight Title Bout,5,5 Rnd (5-5-5-5-5),25,4,1,0,165.1,56.69,167.64,Southpaw,1988-03-07,3.14,0.52,2.06,0.63,2.62,0.6,0.75,0.3,13,7,0,0,167.64,56.69,167.64,Orthodox,1984-02-19,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3
2975,6d4b63c767106d3a,Vicente Luque,f2b6fdb20675b11c,Mike Perry,Vicente Luque,Welterweight Bout,3,3 Rnd (5-5-5),23,11,1,0,180.34,77.1,190.5,Orthodox,1991-11-27,5.02,0.51,5.25,0.52,0.97,0.51,0.61,0.7,14,8,0,0,177.8,77.1,180.34,Orthodox,1991-09-15,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2
2976,7bde387d50829adf,Eduardo Garagorri,2c2caf2f2bab9df5,Humberto Bandenay,Eduardo Garagorri,Featherweight Bout,3,3 Rnd (5-5-5),13,2,0,0,175.26,65.76,177.8,Orthodox,1989-05-28,3.42,0.51,2.36,0.58,0.48,1.0,0.61,0.0,14,7,0,1,180.34,65.76,180.34,Southpaw,1994-09-04,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5
2977,0845c81e37d3bcb3,Volkan Oezdemir,e9a3aeb207578eea,Ilir Latifi,Volkan Oezdemir,Light Heavyweight Bout,2,3 Rnd (5-5-5),20,8,0,0,187.96,92.97,190.5,Orthodox,1989-09-19,4.95,0.48,4.22,0.55,0.5,0.29,0.8,0.1,17,9,0,1,177.8,104.31,185.42,Orthodox,1982-07-28,2.05,0.45,2.93,0.56,2.11,0.35,1.0,0.3
2978,260e9e0d4954aea6,Rodolfo Vieira,1cf7ccf64a5bf24e,Oskar Piechota,Rodolfo Vieira,Middleweight Bout,2,3 Rnd (5-5-5),10,3,0,0,182.88,83.9,185.42,Orthodox,1989-09-25,3.33,0.55,4.4,0.49,3.52,0.26,1.0,1.2,11,3,1,1,182.88,83.9,193.04,Southpaw,1990-01-24,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5
2979,be0b310a12eb80b4,Enrique Barzola,d76ad9a08c4408ff,Bobby Moffett,Enrique Barzola,Featherweight Bout,3,3 Rnd (5-5-5),17,5,2,0,170.18,65.76,177.8,Orthodox,1989-04-28,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,13,5,0,1,177.8,65.76,185.42,Orthodox,1990-06-01,3.41,0.39,3.15,0.61,2.74,0.66,0.66,1.4
2980,23024fdfc966410a,Gilbert Burns,e2ccd9a9ace60de7,Aleksei Kunchenko,Gilbert Burns,Welterweight Bout,3,3 Rnd (5-5-5),22,9,0,0,177.8,77.1,180.34,Orthodox,1986-07-20,3.15,0.48,3.64,0.52,2.12,0.37,0.53,0.5,20,2,0,0,172.72,77.1,177.8,Orthodox,1984-05-02,3.67,0.44,2.83,0.63,0.25,0.33,0.8,0.0
2981,787bb1f087ccff8a,Ciryl Gane,41f90012b86a11bf,Raphael Pessoa,Ciryl Gane,Heavyweight Bout,1,3 Rnd (5-5-5),13,2,0,0,193.04,111.11,205.74,Orthodox,1990-04-12,5.26,0.61,2.23,0.61,0.7,0.25,0.43,0.6,10,2,0,0,190.5,118.82,198.12,Orthodox,1989-03-09,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0
2982,31ef8b67e13495b3,Tecia Pennington,cd2c4d30c6e13b47,Marina Rodriguez,Marina Rodriguez,Women's Strawweight Bout,3,3 Rnd (5-5-5),15,7,0,0,154.94,52.15,152.4,Orthodox,1989-08-16,4.78,0.48,3.48,0.61,0.54,0.13,0.62,0.1,17,6,2,0,167.64,52.15,165.1,Orthodox,1987-04-29,4.51,0.46,3.01,0.55,0.27,0.5,0.61,0.3
2983,07a2bdaa0afdd831,Rogerio Bontorin,82b4e942781b1046,Raulian Paiva,Rogerio Bontorin,Flyweight Bout,1,3 Rnd (5-5-5),16,4,0,2,165.1,56.69,170.18,Orthodox,1992-04-25,2.63,0.52,3.27,0.5,2.9,0.6,0.51,1.0,21,5,0,0,172.72,61.22,175.26,Orthodox,1995-10-17,4.14,0.42,5.01,0.48,0.65,0.23,0.77,0.2
2984,9cfbfae5fa1fdd93,Geraldo de Freitas,45f0cc9d18f35137,Chris Gutierrez,Chris Gutierrez,Bantamweight Bout,3,3 Rnd (5-5-5),12,6,0,0,170.18,61.22,182.88,Orthodox,1991-09-30,3.67,0.52,2.62,0.5,3.0,0.45,0.59,0.0,22,6,2,0,175.26,61.22,170.18,Orthodox,1991-04-22,4.59,0.58,2.65,0.63,0.24,0.25,0.7,0.1
2985,ec18eb918121787c,Kazula Vargas,c3ded6f7155f9ea4,Alex Da Silva,Alex Da Silva,Lightweight Bout,3,3 Rnd (5-5-5),12,5,0,0,172.72,70.29,180.34,Southpaw,1985-08-15,3.65,0.53,1.77,0.57,0.4,0.25,0.3,0.4,21,4,0,0,172.72,70.29,185.42,Orthodox,1996-02-04,2.14,0.46,2.52,0.56,1.97,0.43,0.76,0.3
2986,4798e823ada58fe9,Veronica Hardy,9673a497a9da119a,Polyana Viana,Veronica Hardy,Women's Flyweight Bout,1,3 Rnd (5-5-5),9,5,1,0,162.56,56.69,162.56,Southpaw,1995-10-30,3.12,0.45,3.48,0.49,0.93,0.41,0.55,0.3,13,8,0,0,165.1,52.15,170.18,Orthodox,1992-06-14,2.74,0.4,2.5,0.53,0.75,0.33,0.35,1.7
2987,dc9572dd6ec74859,Colby Covington,f2925e6db404bf1d,Robbie Lawler,Colby Covington,Welterweight Bout,5,5 Rnd (5-5-5-5-5),17,5,0,0,180.34,77.1,182.88,Orthodox,1988-02-22,3.81,0.38,3.09,0.54,3.64,0.42,0.68,0.2,30,16,0,1,180.34,77.1,187.96,Southpaw,1982-03-20,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0
2988,d1941565abf50b16,Jim Miller,c47df9303d318c67,Clay Guida,Jim Miller,Lightweight Bout,1,3 Rnd (5-5-5),38,19,0,1,172.72,70.29,180.34,Southpaw,1983-08-30,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,38,22,0,0,170.18,70.29,177.8,Orthodox,1981-12-08,2.63,0.33,3.0,0.61,3.1,0.35,0.66,0.6
2989,ae7fe94f117f98cf,Joaquim Silva,b7b84ccd221be298,Nasrat Haqparast,Nasrat Haqparast,Lightweight Bout,2,3 Rnd (5-5-5),13,6,0,0,172.72,70.29,175.26,Southpaw,1989-02-05,3.66,0.43,4.53,0.53,0.39,0.5,0.69,0.8,18,5,0,0,177.8,70.29,182.88,Southpaw,1995-08-22,6.4,0.45,6.01,0.63,0.35,0.2,0.84,0.0
2990,b27a1fcb56a3035a,Trevin Giles,6ac9bc2953c47345,Gerald Meerschaert,Gerald Meerschaert,Middleweight Bout,3,3 Rnd (5-5-5),16,7,0,0,182.88,77.1,187.96,Orthodox,1992-08-06,3.17,0.54,2.39,0.58,1.07,0.5,0.72,0.3,37,19,0,0,185.42,83.9,195.58,Southpaw,1987-12-18,3.05,0.45,3.43,0.53,1.86,0.31,0.42,1.4
2991,df1eb4354d18a906,Scott Holtzman,98a6b2361045898f,Dong Hyun Ma,Scott Holtzman,Lightweight Bout,2,3 Rnd (5-5-5),14,6,0,0,175.26,70.29,175.26,Orthodox,1983-09-30,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,16,11,3,0,180.34,70.29,177.8,Orthodox,1988-09-09,2.84,0.41,4.1,0.54,1.27,0.53,0.33,0.0
2992,025f0b1b58fbad01,Darko Stosic,8667caa0451d245b,Kennedy Nzechukwu,Kennedy Nzechukwu,Light Heavyweight Bout,3,3 Rnd (5-5-5),13,4,0,0,182.88,92.97,193.04,Orthodox,1992-02-09,2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,14,5,0,0,195.58,107.03,210.82,Southpaw,1992-06-13,5.37,0.46,4.89,0.51,0.56,0.45,0.81,0.2
2993,9e50097a89442158,Mickey Gall,cbf1c7ba5408a66f,Salim Touahri,Mickey Gall,Welterweight Bout,3,3 Rnd (5-5-5),7,7,0,0,187.96,77.1,187.96,Switch,1992-01-22,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,10,4,0,0,177.8,77.1,182.88,Orthodox,1989-09-28,2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0
2994,d7338bcb141abd2c,Antonina Shevchenko,3cf66c62d9069f43,Lucie Pudilova,Antonina Shevchenko,Women's Flyweight Bout,2,3 Rnd (5-5-5),10,4,0,0,172.72,56.69,170.18,Southpaw,1984-11-20,3.86,0.55,2.93,0.52,0.43,0.42,0.53,0.4,14,10,0,0,172.72,56.69,170.18,Orthodox,1994-06-13,3.6,0.37,4.07,0.5,0.7,0.31,0.67,0.6
2995,215a70f073a7b726,Jordan Espinosa,67c1d46f4ed16f9e,Matt Schnell,Matt Schnell,Flyweight Bout,1,3 Rnd (5-5-5),15,9,0,1,167.64,56.69,175.26,Orthodox,1989-11-08,4.22,0.52,2.94,0.57,0.75,0.28,0.7,0.2,17,9,0,1,172.72,56.69,177.8,Orthodox,1990-01-15,4.13,0.4,4.17,0.55,0.49,0.4,0.43,1.2
2996,729d4bd5a6cd0a97,Lauren Murphy,82cbb809d5ee565c,Mara Romero Borella,Lauren Murphy,Women's Flyweight Bout,3,3 Rnd (5-5-5),16,6,0,0,165.1,56.69,170.18,Orthodox,1983-07-27,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,12,9,0,2,167.64,56.69,175.26,Orthodox,1986-06-03,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2
2997,6f7c616b98e18c29,Claudio Silva,f9a20a17d712ef7c,Cole Williams,Claudio Silva,Welterweight Bout,1,3 Rnd (5-5-5),14,4,0,0,180.34,77.1,180.34,Southpaw,1982-09-06,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1,11,3,0,0,182.88,77.1,185.42,Orthodox,1983-12-15,0.31,0.27,5.34,0.23,0.0,0.0,0.25,0.0
2998,7559395ad833c074,Miranda Granger,26e3f3928b1891d9,Hannah Goldy,Miranda Granger,Women's Flyweight Bout,3,3 Rnd (5-5-5),7,3,0,0,170.18,52.15,172.72,Orthodox,1992-04-13,2.79,0.47,2.57,0.57,0.0,0.0,0.33,0.0,6,4,0,0,162.56,52.15,154.94,Orthodox,1992-05-18,5.19,0.47,4.67,0.5,0.66,0.12,0.54,0.2
2999,150ff4cc642270b9,Max Holloway,f2688492b9a525a3,Frankie Edgar,Max Holloway,UFC Featherweight Title Bout,5,5 Rnd (5-5-5-5-5),26,8,0,0,180.34,65.76,175.26,Orthodox,1991-12-04,7.16,0.47,4.76,0.59,0.25,0.53,0.83,0.3,23,11,1,0,167.64,61.22,172.72,Orthodox,1981-10-16,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3
3000,634bb0de2eb043b4,Cristiane Justino,39d91e95949de3d9,Felicia Spencer,Cristiane Justino,Women's Featherweight Bout,3,3 Rnd (5-5-5),21,2,0,1,172.72,65.76,172.72,Orthodox,1985-07-09,7.28,0.52,2.25,0.64,0.66,0.55,0.94,0.4,9,3,0,0,167.64,65.76,172.72,Orthodox,1990-11-29,3.21,0.48,4.54,0.45,1.18,0.18,0.27,0.2
3001,b997be68943010fc,Geoff Neal,d8da10db80131bec,Niko Price,Geoff Neal,Welterweight Bout,2,3 Rnd (5-5-5),16,6,0,0,180.34,77.1,190.5,Southpaw,1990-08-28,5.05,0.51,5.44,0.57,0.56,0.5,0.87,0.1,16,9,0,2,182.88,77.1,193.04,Orthodox,1989-09-29,5.13,0.43,5.55,0.48,0.98,0.28,0.5,0.6
3002,55ee431411ccf07a,Olivier Aubin-Mercier,eae48ff31db420c2,Arman Tsarukyan,Arman Tsarukyan,Lightweight Bout,3,3 Rnd (5-5-5),11,5,0,0,175.26,70.29,177.8,Southpaw,1989-02-23,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,22,3,0,0,170.18,70.29,182.88,Orthodox,1996-10-11,3.79,0.48,1.84,0.53,3.25,0.37,0.75,0.0
3003,8e9eb3fc86db0f7d,Marc-Andre Barriault,4e06913c91da5200,Krzysztof Jotko,Krzysztof Jotko,Middleweight Bout,3,3 Rnd (5-5-5),17,9,0,1,185.42,83.9,187.96,Orthodox,1990-02-18,6.02,0.47,5.57,0.52,0.21,0.25,0.67,0.1,24,6,0,0,185.42,83.9,195.58,Southpaw,1989-08-19,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1
