result,f1_wins,f1_losses,f1_draws,f1_no_contests,f1_height,f1_weight,f1_reach,f1_SLpM,f1_str_acc,f1_SApM,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_wins,f2_losses,f2_draws,f2_no_contests,f2_height,f2_weight,f2_reach,f2_SLpM,f2_str_acc,f2_SApM,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg,title_fight,female,f1_stance_Open Stance,f1_stance_Orthodox,f1_stance_Southpaw,f1_stance_Switch,f1_stance_Unknown,f2_stance_Open Stance,f2_stance_Orthodox,f2_stance_Sideways,f2_stance_Southpaw,f2_stance_Switch,f2_stance_Unknown,f1_age,f2_age
0,24,4,0,1,180.34,77.1,182.88,4.46,0.43,3.78,0.55,2.24,0.38,0.9,0.1,18,2,0,0,180.34,77.1,185.42,6.84,0.52,4.53,0.64,0.16,0.11,0.69,0.2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,28.8
1,25,4,1,0,165.1,56.69,167.64,3.14,0.52,2.06,0.63,2.62,0.6,0.75,0.3,12,2,0,0,170.18,56.69,165.1,5.58,0.41,3.59,0.66,1.06,0.29,0.87,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.4,35.4
0,32,10,0,0,170.18,61.22,177.8,3.65,0.46,3.81,0.6,0.47,0.51,0.92,0.1,13,2,0,0,172.72,61.22,172.72,4.42,0.46,4.13,0.69,0.14,0.14,0.83,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.8,37.7
0,16,5,1,0,165.1,56.69,167.64,4.11,0.41,3.73,0.58,0.41,0.35,0.54,0.6,19,5,1,0,162.56,56.69,165.1,5.04,0.46,2.46,0.65,0.34,0.25,0.92,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.9,28.4
1,14,3,0,1,180.34,70.29,185.42,5.39,0.55,4.61,0.41,4.19,0.39,0.7,1.5,18,9,0,0,177.8,70.29,177.8,2.87,0.35,5.19,0.49,0.0,0.0,0.4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.6,35.9
1,12,2,1,0,185.42,77.1,185.42,4.09,0.47,2.96,0.54,2.08,0.56,0.16,0.7,10,5,0,0,175.26,77.1,182.88,3.11,0.49,3.66,0.52,0.49,0.12,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.7,35.0
0,26,14,0,0,154.94,52.15,157.48,6.39,0.5,5.49,0.54,2.21,0.54,0.71,0.3,14,3,0,0,170.18,56.69,172.72,3.71,0.45,3.63,0.51,2.61,0.44,0.75,0.6,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8,36.4
1,18,6,0,0,190.5,92.97,198.12,3.26,0.42,4.07,0.51,0.31,0.66,0.77,0.2,19,11,1,1,185.42,92.97,190.5,4.26,0.43,3.34,0.47,3.77,0.49,0.75,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.4,31.6
1,7,0,0,0,193.04,92.97,200.66,6.43,0.52,2.49,0.61,1.2,0.3,0.78,0.0,14,5,0,1,187.96,92.97,182.88,2.5,0.44,5.17,0.55,0.5,0.2,0.64,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.7,33.7
1,17,9,0,1,185.42,83.9,187.96,6.02,0.47,5.57,0.52,0.21,0.25,0.67,0.1,23,13,0,0,182.88,83.9,187.96,3.86,0.48,5.35,0.41,0.77,0.22,0.74,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.4,36.0
1,13,2,0,0,170.18,65.76,170.18,4.74,0.4,4.96,0.51,3.03,0.39,0.73,0.0,11,3,0,0,177.8,65.76,185.42,3.38,0.49,3.82,0.5,0.63,0.66,0.72,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.3,29.7
0,16,5,0,0,167.64,61.22,162.56,4.81,0.52,4.75,0.5,1.86,0.34,0.61,0.0,12,2,0,0,170.18,61.22,172.72,0.68,0.4,4.29,0.32,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.6,27.8
1,18,5,0,0,180.34,61.22,177.8,5.06,0.45,3.34,0.56,1.28,0.34,0.63,0.3,24,5,1,0,165.1,61.22,172.72,2.82,0.54,3.64,0.49,1.69,0.35,0.58,1.4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.2,37.6
1,20,2,0,0,193.04,83.9,198.12,3.25,0.6,2.21,0.44,4.74,0.38,0.66,1.4,7,1,0,0,185.42,83.9,193.04,2.36,0.59,2.11,0.58,3.34,0.53,1.0,2.9,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.9,29.5
0,31,9,0,0,182.88,77.1,185.42,4.78,0.41,4.68,0.61,0.6,0.27,0.71,0.0,19,5,0,0,185.42,77.1,187.96,7.39,0.48,5.39,0.57,0.55,0.54,0.63,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.8,38.5
1,15,2,0,0,177.8,61.22,190.5,3.22,0.53,1.39,0.62,3.24,0.62,0.68,0.4,17,1,0,1,170.18,61.22,175.26,5.11,0.53,3.88,0.61,0.99,0.46,0.84,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.2,32.4
0,12,6,0,0,175.26,61.22,175.26,4.07,0.37,3.52,0.58,0.0,0.0,0.62,0.0,12,2,0,0,180.34,61.22,182.88,4.49,0.39,4.26,0.54,1.58,0.25,0.2,1.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.8,29.0
0,28,20,0,1,175.26,70.29,180.34,3.15,0.4,3.14,0.58,1.11,0.38,0.62,0.4,16,2,0,1,177.8,70.29,187.96,5.56,0.41,4.46,0.48,4.24,0.52,0.8,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.1,30.2
1,16,8,0,1,167.64,61.22,172.72,4.42,0.58,3.07,0.52,0.87,0.5,0.53,0.1,20,10,0,0,167.64,61.22,165.1,2.62,0.44,3.05,0.51,1.97,0.3,0.56,1.2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.7,38.9
0,8,2,0,0,187.96,83.9,193.04,5.76,0.71,2.51,0.5,1.57,0.14,1.0,1.6,20,3,0,0,182.88,83.9,182.88,7.59,0.61,4.48,0.46,2.59,0.33,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.1,29.5
0,17,6,2,0,167.64,52.15,165.1,4.51,0.46,3.01,0.55,0.27,0.5,0.61,0.3,16,8,0,0,165.1,52.15,160.02,2.86,0.48,2.86,0.56,2.74,0.4,0.41,0.9,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.2,30.2
0,8,5,0,0,170.18,61.22,175.26,3.28,0.49,2.4,0.5,0.66,1.0,0.42,0.0,9,2,0,0,167.64,61.22,177.8,2.7,0.37,4.53,0.47,3.15,0.35,1.0,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.8,33.7
1,10,3,0,0,185.42,119.73,187.96,3.74,0.59,2.94,0.57,4.42,0.66,1.0,0.6,11,9,0,1,198.12,117.91,205.74,3.22,0.43,3.61,0.46,0.59,0.38,0.46,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.3,33.5
1,5,3,0,0,170.18,56.69,167.64,2.73,0.44,3.78,0.36,2.2,0.38,0.44,1.3,7,3,0,0,172.72,56.69,177.8,1.91,0.41,2.05,0.56,2.12,0.38,0.61,0.8,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.2,31.1
1,16,1,0,0,190.5,77.1,187.96,4.77,0.54,2.77,0.51,1.02,0.33,0.73,0.4,21,7,0,0,185.42,77.1,198.12,3.6,0.54,4.79,0.48,0.25,1.0,0.83,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.7,31.9
0,38,22,0,0,193.04,92.97,193.04,3.19,0.49,5.04,0.44,0.44,0.22,0.5,0.6,19,6,0,0,187.96,92.97,190.5,10.91,0.64,4.55,0.53,0.0,0.0,0.5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,26.9
0,15,5,0,0,182.88,65.76,187.96,3.82,0.42,3.48,0.6,0.19,0.33,0.65,0.2,14,2,0,0,180.34,65.76,187.96,5.24,0.5,4.73,0.52,1.08,0.3,0.52,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.9,31.1
0,31,13,0,2,185.42,83.9,185.42,4.5,0.52,4.33,0.51,1.14,0.52,0.76,0.7,28,6,1,0,187.96,83.9,198.12,3.21,0.48,3.68,0.56,2.65,0.57,1.0,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.8,34.9
1,20,6,0,0,190.5,77.1,198.12,4.47,0.47,3.26,0.54,0.79,0.39,0.73,0.6,23,6,1,2,180.34,77.1,187.96,4.05,0.43,3.69,0.52,0.98,0.27,0.58,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,40.7
1,16,2,0,0,182.88,83.9,193.04,7.76,0.62,5.78,0.41,1.14,0.33,1.0,1.1,24,7,0,0,185.42,83.9,198.12,2.04,0.49,2.33,0.51,4.02,0.49,0.35,1.2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.6,35.4
1,17,9,0,1,172.72,56.69,177.8,4.13,0.4,4.17,0.55,0.49,0.4,0.43,1.2,17,9,0,0,170.18,56.69,172.72,1.67,0.5,4.7,0.43,2.36,0.33,0.0,3.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.5,34.9
1,10,2,0,0,177.8,70.29,182.88,5.66,0.5,4.94,0.57,0.48,0.15,0.4,0.5,9,3,0,0,175.26,70.29,177.8,4.83,0.48,6.53,0.44,0.0,0.0,0.64,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.3,25.0
1,22,6,2,0,175.26,61.22,170.18,4.59,0.58,2.65,0.63,0.24,0.25,0.7,0.1,21,8,0,0,167.64,61.22,180.34,4.42,0.5,4.94,0.53,1.68,0.37,0.73,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.2,33.6
1,17,7,1,0,177.8,61.22,182.88,4.7,0.46,4.15,0.52,1.56,0.36,0.71,1.6,17,10,2,0,165.1,61.22,167.64,2.82,0.32,5.12,0.57,1.74,0.43,0.75,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.9,33.6
1,10,0,0,0,177.8,61.22,180.34,7.2,0.62,4.8,0.6,0.0,0.0,1.0,0.0,9,3,0,0,172.72,61.22,170.18,5.3,0.46,4.14,0.51,0.89,0.28,0.47,0.7,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.1,24.6
1,10,1,0,0,160.02,52.15,172.72,2.68,0.53,1.43,0.64,2.22,0.37,0.0,4.8,13,8,0,0,165.1,52.15,170.18,2.74,0.4,2.5,0.53,0.75,0.33,0.35,1.7,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.1,33.1
1,9,3,0,0,175.26,65.76,180.34,3.12,0.42,4.3,0.58,1.11,0.26,0.8,0.0,8,5,1,0,172.72,65.76,177.8,4.56,0.49,6.44,0.44,0.0,0.0,0.71,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.4,25.5
0,6,4,0,0,172.72,61.22,172.72,3.55,0.45,4.44,0.4,0.87,0.6,0.28,0.0,15,6,0,0,172.72,61.22,177.8,4.62,0.53,3.2,0.49,1.31,0.41,0.61,0.6,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.6,29.8
1,27,4,0,0,167.64,65.76,180.34,6.18,0.56,3.36,0.58,1.67,0.34,0.7,0.2,26,7,0,0,180.34,65.76,182.88,3.7,0.47,4.76,0.46,0.35,0.4,0.67,1.9,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.8,30.5
0,23,10,0,0,172.72,70.29,180.34,4.04,0.49,4.52,0.43,1.96,0.41,0.61,0.6,23,3,0,0,177.8,70.29,185.42,5.19,0.53,3.14,0.42,0.96,0.28,0.5,1.7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.2,30.5
1,21,6,0,1,180.34,65.76,180.34,4.65,0.46,3.78,0.52,0.71,0.29,0.59,0.6,36,8,0,0,167.64,65.76,170.18,2.45,0.4,4.48,0.57,0.69,0.2,0.88,0.7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.8,38.0
0,17,4,0,0,177.8,61.22,177.8,2.44,0.59,1.64,0.6,3.27,0.36,0.33,1.3,16,2,0,0,170.18,65.76,175.26,4.87,0.52,4.13,0.56,0.6,0.5,0.86,0.9,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.8,28.5
0,30,10,0,0,190.5,92.97,195.58,4.33,0.54,2.49,0.44,2.24,0.38,0.53,1.4,15,4,0,0,193.04,92.97,195.58,5.58,0.54,3.54,0.5,0.31,0.28,0.82,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.4,35.5
1,19,9,0,0,170.18,65.76,180.34,3.67,0.45,3.55,0.56,0.94,0.25,0.58,0.2,13,2,1,0,187.96,65.76,198.12,5.57,0.46,4.18,0.58,0.58,0.55,0.84,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.9,33.1
0,19,5,0,1,165.1,52.15,160.02,4.69,0.45,3.23,0.6,0.84,0.73,0.64,0.0,22,3,0,0,160.02,52.15,162.56,1.97,0.38,2.55,0.57,2.37,0.33,0.73,1.8,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.1,37.1
0,38,19,0,1,172.72,70.29,180.34,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,16,3,1,0,185.42,70.29,187.96,4.53,0.51,2.96,0.38,2.59,0.34,0.55,2.2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.9,25.8
0,29,12,0,0,177.8,65.76,180.34,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,31,13,0,0,185.42,65.76,187.96,6.21,0.48,6.27,0.48,1.78,0.43,0.61,0.7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.2,36.0
0,10,3,0,0,187.96,83.9,200.66,2.1,0.45,2.5,0.55,1.25,0.35,0.4,0.2,20,9,0,1,182.88,83.9,187.96,5.27,0.51,4.51,0.59,1.05,0.43,0.48,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.9,30.4
1,17,7,0,0,172.72,56.69,182.88,4.4,0.51,2.63,0.6,0.18,0.25,0.67,0.7,9,3,0,0,165.1,56.69,162.56,1.62,0.33,3.2,0.55,3.54,0.37,0.5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.5,26.7
0,6,3,0,0,182.88,83.9,190.5,2.77,0.46,8.16,0.39,2.62,0.75,0.83,1.3,14,1,0,0,182.88,83.9,187.96,7.54,0.6,2.53,0.61,0.88,0.2,0.0,0.4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.1,31.1
1,9,2,0,0,170.18,61.22,170.18,3.07,0.54,1.91,0.62,0.33,0.11,0.5,0.3,7,4,0,0,172.72,61.22,170.18,2.5,0.42,2.79,0.33,1.63,0.36,0.8,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.6,33.4
0,19,5,0,0,167.64,65.76,177.8,3.75,0.35,4.46,0.6,1.09,0.37,0.46,0.1,16,0,1,0,175.26,65.76,185.42,4.53,0.54,2.48,0.61,1.45,0.54,0.52,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.4,34.0
1,20,5,0,0,172.72,65.76,177.8,1.87,0.62,1.22,0.49,3.98,0.48,0.5,1.8,17,5,1,0,172.72,65.76,182.88,2.48,0.5,2.49,0.42,2.49,0.68,0.56,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.7,30.4
0,9,4,0,0,162.56,61.22,172.72,1.91,0.38,3.46,0.39,2.29,0.66,0.64,0.8,11,1,0,0,172.72,61.22,175.26,4.92,0.67,2.35,0.39,3.27,0.33,0.37,0.4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.5,31.2
1,21,11,0,0,185.42,83.9,187.96,3.42,0.43,3.28,0.55,0.71,0.26,0.81,0.0,37,19,0,0,185.42,83.9,195.58,3.05,0.45,3.43,0.53,1.86,0.31,0.42,1.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.6,37.6
1,13,8,0,1,170.18,56.69,185.42,3.2,0.4,3.82,0.46,1.11,0.28,0.65,0.6,10,1,0,0,165.1,56.69,162.56,5.34,0.48,3.74,0.58,0.68,0.16,0.5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.5,31.7
1,11,0,0,0,172.72,83.9,190.5,1.77,0.68,1.74,0.48,9.31,0.6,0.0,1.1,11,5,0,1,187.96,83.9,195.58,1.1,0.58,2.11,0.23,0.0,0.0,0.55,1.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.7,30.3
0,15,10,0,0,170.18,56.69,172.72,6.45,0.41,6.55,0.51,0.86,0.62,0.64,0.0,8,3,0,0,167.64,56.69,167.64,2.35,0.5,2.73,0.67,1.93,0.33,0.42,2.3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,33.2
1,14,6,1,0,187.96,77.1,198.12,5.16,0.44,7.92,0.46,0.0,0.0,0.41,0.0,9,3,0,0,185.42,77.1,185.42,6.3,0.4,6.67,0.56,0.0,0.0,0.6,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.8,31.3
1,10,3,0,0,154.94,52.15,154.94,3.87,0.56,2.47,0.52,2.03,0.51,0.73,0.1,6,6,0,1,162.56,52.15,167.64,4.28,0.47,4.07,0.59,0.0,0.0,0.47,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.5,33.0
1,25,7,0,1,170.18,61.22,172.72,7.17,0.53,5.19,0.48,1.04,0.42,0.81,0.3,16,5,0,0,167.64,61.22,167.64,3.21,0.48,3.39,0.5,2.73,0.25,0.66,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.2,33.0
1,15,2,0,0,193.04,120.18,195.58,4.67,0.53,5.0,0.55,0.17,0.2,1.0,0.2,9,1,0,0,193.04,101.13,200.66,2.4,0.25,3.87,0.45,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.7,30.9
0,11,8,0,0,157.48,56.69,149.86,3.37,0.39,5.39,0.41,0.32,0.09,0.26,0.4,6,1,1,0,154.94,52.15,147.32,2.62,0.33,3.77,0.53,2.5,0.2,0.5,0.2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.8,34.7
1,23,8,2,0,170.18,56.69,177.8,3.96,0.44,3.62,0.6,1.51,0.44,0.64,0.4,12,4,0,0,172.72,56.69,172.72,4.45,0.46,4.03,0.52,0.84,0.26,0.63,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.6,30.0
1,16,3,0,0,177.8,70.29,185.42,7.87,0.6,4.2,0.52,2.0,0.66,0.88,1.0,27,15,0,1,172.72,70.29,177.8,4.36,0.4,4.33,0.51,0.66,0.17,0.56,0.1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.3,36.7
1,12,6,0,1,170.18,56.69,180.34,3.44,0.44,5.08,0.42,0.0,0.0,0.33,1.7,12,7,1,0,167.64,56.69,172.72,5.02,0.56,4.69,0.53,0.0,0.0,0.6,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.5,34.1
1,11,1,0,0,175.26,61.22,170.18,1.51,0.44,1.37,0.5,4.01,0.41,0.0,1.1,16,10,0,0,170.18,61.22,177.8,3.57,0.37,4.0,0.53,0.59,0.4,0.58,0.5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.8,34.7
1,12,1,0,0,165.1,61.22,170.18,5.4,0.52,2.7,0.67,0.0,0.0,1.0,0.0,18,6,0,0,162.56,61.22,182.88,2.67,0.4,4.13,0.46,1.07,0.25,0.38,1.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.9,34.2
0,17,3,0,0,167.64,56.69,165.1,2.71,0.43,3.8,0.44,1.09,0.36,0.64,0.8,10,3,0,0,165.1,56.69,172.72,5.1,0.44,5.99,0.51,0.0,0.0,0.65,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.2,27.6
0,11,5,0,0,182.88,83.9,187.96,2.18,0.36,5.25,0.47,0.45,0.33,0.31,0.0,7,1,0,0,193.04,83.9,205.74,6.06,0.64,2.23,0.51,0.0,0.0,0.9,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.2,23.3
0,12,3,0,0,170.18,65.76,180.34,3.63,0.5,2.66,0.54,1.84,0.46,0.69,1.2,24,7,0,0,177.8,65.76,180.34,4.44,0.49,3.09,0.54,1.96,0.38,0.58,1.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.6,28.8
1,13,5,0,0,157.48,52.15,154.94,4.28,0.48,3.87,0.61,3.12,0.47,0.81,0.9,13,5,0,0,157.48,52.15,160.02,5.62,0.55,5.37,0.56,0.87,0.8,0.58,0.4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.9,27.4
1,17,4,0,0,170.18,70.29,177.8,4.01,0.43,4.47,0.6,3.21,0.43,0.77,0.2,14,5,0,0,177.8,70.29,182.88,3.78,0.46,3.17,0.54,2.5,0.51,0.31,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.9,42.6
1,21,8,0,0,177.8,65.76,187.96,5.45,0.49,4.07,0.56,1.74,0.4,0.8,0.2,17,8,0,0,180.34,65.76,180.34,3.23,0.43,6.01,0.37,4.75,0.38,0.0,1.9,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,35.3
1,11,1,0,0,177.8,70.29,175.26,4.84,0.56,2.99,0.58,0.0,0.0,0.83,0.0,17,9,0,0,177.8,70.29,180.34,3.87,0.43,3.82,0.56,1.59,0.31,0.68,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.6,33.6
0,22,5,0,1,187.96,77.1,187.96,2.62,0.54,2.42,0.53,1.18,0.36,0.63,0.4,18,1,0,0,177.8,77.1,182.88,4.0,0.55,2.94,0.59,3.62,0.54,0.86,0.9,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.9,32.6
0,29,11,1,0,187.96,92.97,198.12,3.44,0.49,3.03,0.52,1.03,0.48,0.69,0.3,13,1,0,0,193.04,92.97,195.58,6.77,0.55,4.21,0.51,0.58,0.6,0.85,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.4,34.7
0,19,6,1,0,180.34,77.1,182.88,1.77,0.61,3.06,0.48,2.0,0.52,0.68,1.0,28,13,0,1,190.5,77.1,205.74,4.24,0.5,3.11,0.5,0.81,0.39,0.55,0.6,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,32.7
0,14,8,0,0,162.56,52.15,157.48,5.28,0.49,4.65,0.62,1.78,0.36,0.38,0.5,12,1,0,0,162.56,52.15,170.18,5.73,0.4,2.82,0.7,3.07,1.0,0.0,2.3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.2,29.6
0,13,4,0,0,177.8,70.29,185.42,2.11,0.45,1.9,0.58,0.63,0.14,0.44,0.0,13,2,0,0,177.8,70.29,180.34,4.2,0.45,3.63,0.47,4.1,0.43,0.37,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.4,32.2
1,21,6,0,0,167.64,65.76,175.26,5.66,0.51,3.89,0.56,1.41,0.48,0.72,0.6,20,11,1,0,172.72,65.76,175.26,3.46,0.49,4.15,0.51,1.91,0.5,0.83,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.2,29.7
0,13,6,1,0,185.42,70.29,195.58,3.07,0.4,3.26,0.53,0.43,0.21,0.66,0.0,16,6,0,0,175.26,70.29,187.96,4.13,0.51,3.68,0.57,1.56,0.3,1.0,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.2,29.8
1,9,0,0,0,162.56,56.69,170.18,3.73,0.5,3.42,0.61,1.85,0.5,1.0,0.0,8,3,0,1,170.18,56.69,177.8,3.75,0.39,3.8,0.41,0.0,0.0,0.2,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.1,24.8
1,27,9,0,0,190.5,112.93,198.12,3.6,0.48,3.31,0.55,1.39,0.33,0.75,0.1,10,1,0,0,193.04,120.18,200.66,4.7,0.5,4.13,0.58,1.38,0.46,0.5,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.7,29.8
